Hợp đồng ID,Mã nội bộ,Loại HĐ,Tên hợp đồng (仕様),Dịch vụ,Số tiền (請求金額),Số lần/năm,Tên Genba (物件名),MCD,Khách hàng (取引先/支店),Ghi chú (備考),Tháng 4,Tháng 5,Tháng 6,Tháng 7,Tháng 8,Tháng 9,Tháng 10,Tháng 11,Tháng 12,Tháng 1,Tháng 2,Tháng 3
4d77e990-9429-490b-b7bc-252d4c419e53,TEIKI-96431C51,RECEIVING,定期清掃Ⅰ,定期清掃Ⅰ,386500.0,1,美加の台南海アーバンコンフォート弐番館,41001509,ハウズ大阪南,,-,-,⚫︎,-,-,-,-,-,-,-,-,-
d0a980cb-e02c-4933-bc3e-ed60dca63b02,TEIKI-3A662EBF,RECEIVING,定期清掃Ⅱ,定期清掃Ⅱ,366500.0,1,美加の台南海アーバンコンフォート弐番館,41001509,ハウズ大阪南,,-,-,-,-,-,-,-,-,⚫︎,-,-,-
5b9efaae-4cc6-4321-8215-1384174ee889,TEIKI-B0AC6D8C,RECEIVING,定期清掃,定期清掃,65000.0,4,レーベン浜寺公園,41001525,ハウズ大阪南,"水以外
2022.2月より",-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
60b6a06e-96f8-485f-98ac-6ec8cf30b293,TEIKI-FCAF9936,RECEIVING,定期清掃,定期清掃,54000.0,4,グラン・コート岸和田小松里町,41001544,ハウズ大阪南,"八翔
2022.9月～",-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
f1d4ad1c-aa9f-4f26-9803-070409f5103f,TEIKI-2FD76BC1,RECEIVING,定期清掃,定期清掃,48000.0,1,ブルク帝塚山,41001553,ハウズ大阪南,2022.12月～　　ＢＥＰＲＯ,-,-,-,-,-,-,-,-,⚫︎,-,-,-
6f317f34-9cc6-4061-8f32-36d66082dbf3,TEIKI-75396CDA,RECEIVING,定期清掃,定期清掃,48000.0,3,ライオンズマンション加美正覚寺,41001582,ハウズ大阪南,,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
a002853b-d9dd-4cd8-8efb-d1c60b4393a7,TEIKI-63632CB2,RECEIVING,定期清掃,定期清掃,25000.0,4,ルイシャトレ王寺,41001621,ハウズ大阪南,2024.9～,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
3d4e8ff0-5a0e-48f8-82c1-d94c7e4b0fae,TEIKI-05DD7A27,RECEIVING,定期清掃,定期清掃,75000.0,2,ロイヤルアーク藤沢台,41001646,ハウズ大阪南,"火水金のみ
2025.6月開始トライアップ",-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
bbc88002-8553-4db5-9362-2273d1f3195b,TEIKI-4AEDF244,RECEIVING,定期清掃,定期清掃,28000.0,1,スターハイツ長居,41001650,ハウズ大阪南,2025.12月開始,-,-,-,-,-,-,-,-,⚫︎,-,-,-
98e28eb1-9759-4e56-88cf-fc4402b954fe,TEIKI-65A01A70,RECEIVING,定期清掃,定期清掃,42845.0,4,シャルマンフジ橋本三石台,41000974,ハウズ大阪南,2.5.8.11月,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
c0157103-6c7f-4695-826b-5334d65daa67,TEIKI-EDEFB436,RECEIVING,特別清掃,特別清掃,28600.0,1,シャルマンフジ橋本三石台,41000974,ハウズ大阪南,5月,-,⚫︎,-,-,-,-,-,-,-,-,-,-
d7ee7c87-8d28-4bd6-bfe2-55d9582ce656,TEIKI-B9023C8F,RECEIVING,定期清掃Ⅰ,定期清掃Ⅰ,33000.0,12,シャトールメール,41001314,ハウズ大阪南,2026.9月開始,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
910a959e-cbf4-4046-a04d-f15574e6d502,TEIKI-1C46D2C3,RECEIVING,定期清掃Ⅱ,定期清掃Ⅱ,149000.0,1,シャトールメール,41001314,ハウズ大阪南,2026.11月開始,-,-,-,-,-,-,-,⚫︎,-,-,-,-
c0fb578b-c8e9-4913-89f5-96f554854011,TEIKI-136025B4,RECEIVING,定期清掃,定期清掃,44033.0,12,森の宮ハイツ,41000002,ハウズ大阪,水曜のみ　　9－7：00,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
2ab0e7c6-90bd-479e-a552-852dfbb4b2cc,TEIKI-5A93D482,RECEIVING,特別清掃,特別清掃,10800.0,4,森の宮ハイツ,41000002,ハウズ大阪,"水曜のみ　　9－7：00
3.6.9.12→1.4.7.10へＨ29.10～",⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-
22d5a63d-9a20-42e2-91d0-ffac4f09677f,TEIKI-02B127B0,RECEIVING,年末特別清掃,年末特別清掃,55800.0,1,森の宮ハイツ,41000002,ハウズ大阪,水曜のみ　　9－7：00,-,-,-,-,-,-,-,-,⚫︎,-,-,-
a8452da3-a82d-4457-9f72-0502ba60b12e,TEIKI-CC4219EE,RECEIVING,定期清掃,定期清掃,8000.0,2,パークハイツ千島,41000003,ハウズ大阪,"午前中希望管理人様16：00まで
Ｈ31.6より",-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
09993994-45de-4448-87b5-3a762f1d7049,TEIKI-8DFFBFE0,RECEIVING,定期清掃,定期清掃,51000.0,3,パークプラザ鶴見,41000016,ハウズ大阪,"金曜日×2025.8.12月作業無し
お知らせ気をつける（エントランス・各階ＥＶ前・内階段他）",⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
31cd6f80-a468-4254-b60c-4cfc662d10bb,TEIKI-7B86D9A8,RECEIVING,定期清掃,定期清掃,60000.0,6,パークプラザ野田,41000017,ハウズ大阪,"（水土×）月火木金
2023.12月より金額訂正仕様変更偶数月",⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
b26dfcff-7ba7-40b0-830c-c872bc5262e2,TEIKI-6B24699F,RECEIVING,特別清掃,特別清掃,64000.0,1,パークプラザ野田,41000017,ハウズ大阪,"（水土×）月火木金
ｈ30.12より34200－34000へ",-,-,-,-,-,-,-,-,⚫︎,-,-,-
a528554e-47ea-4e02-8c62-8de58f3c0c52,TEIKI-39DA9865,RECEIVING,定期清掃,定期清掃,48000.0,1,シャンティー森小路,41000037,ハウズ大阪,6月年1回へ2023年より,-,-,⚫︎,-,-,-,-,-,-,-,-,-
c752ca19-ab40-49fb-887a-e105ccdc743b,TEIKI-0BFDB032,RECEIVING,定期清掃,定期清掃,21000.0,3,ニューライフ大手前,41000046,ハウズ大阪,火木土希望　　2024.8月～,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
a79d46c6-6ad0-410f-900a-3081226b0772,TEIKI-C42724D4,RECEIVING,定期清掃,定期清掃,39000.0,1,ニューライフ本町,41000049,ハウズ大阪,2024.12月～,-,-,-,-,-,-,-,-,⚫︎,-,-,-
feabeb35-3a3e-4ae9-b2cc-5e001b109540,TEIKI-D6EB93C8,RECEIVING,定期清掃,定期清掃,21000.0,4,ニューライフ大手前参番館,41000060,ハウズ大阪,2024.6月～,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎
168909a4-da42-4fbf-9241-9a1276ed5524,TEIKI-4EE3B48F,RECEIVING,定期清掃,定期清掃,20000.0,6,緑橋ピアガーデンズ,41000068,ハウズ大阪,（15時まで）,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
908a5a3a-1bd0-4245-bd8c-1a4e85e58214,TEIKI-924FC81B,RECEIVING,定期清掃,定期清掃,43000.0,6,パラッシオ萱島,41000071,ハウズ大阪,2019.7～,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
dd60a66a-2082-4290-b0e9-9da60ba4c5b4,TEIKI-55906637,RECEIVING,特別清掃,特別清掃,30000.0,1,パラッシオ萱島,41000071,ハウズ大阪,,-,-,-,-,-,-,-,-,⚫︎,-,-,-
0427f1df-c9c0-4410-ba68-ee7b3c7a6409,TEIKI-50D9EB3E,RECEIVING,定期清掃,定期清掃,39000.0,2,パラツィーナ弁天町,41000072,ハウズ大阪,2024.6月～,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
e5fa0412-adba-4f71-b7c9-77510bba5218,TEIKI-10C484DE,RECEIVING,定期清掃,定期清掃,59000.0,4,ノバカネイチ阿波座Ⅱ番館,41000216,ハウズ大阪,月末希望　2024.10月～,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
16b30c15-7a69-4d72-bf2e-545b356e5c37,TEIKI-8F1D882D,RECEIVING,定期清掃,定期清掃,20900.0,6,コスモハイツ新大宮,41000247,ハウズ大阪,Ｈ29.10.12月は作業中止,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
3f75ee33-f71c-4b09-94f8-3929fd6deb5d,TEIKI-3530425B,RECEIVING,定期清掃,定期清掃,43092.0,3,八尾山本レックスマンション,41000259,ハウズ大阪,"3.7.11月→7.9.12月へ臨時変更火曜日×
先方が日程連絡あり山本課長より）Ｈ31.6月まで工事の為次回7月下旬。9月下旬。12月中頃で計3回であわす",-,-,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎
d04472a2-a695-45d5-b1a8-f97a664cc731,TEIKI-CC158BEC,RECEIVING,定期清掃,定期清掃,36470.0,6,アンビエント枚方公園,41000287,ハウズ大阪,,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
a1ef6371-431e-444b-b9af-dc1046f0c8c8,TEIKI-4930F098,RECEIVING,特別清掃（集会室）,特別清掃（集会室）,0.0,1,アンビエント枚方公園,41000287,ハウズ大阪,定期清掃の請求に含む,⚫︎,-,-,-,-,-,-,-,-,-,-,-
4d65b3a4-7a79-421b-9d02-d6d893f42f1c,TEIKI-D75510EA,RECEIVING,定期清掃,定期清掃,40000.0,4,プランメゾン八尾,41000297,ハウズ大阪,"火曜日×
2022.5.7.9月で作業➡2023より5.8.11.2月",-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
46883de5-caa7-4dbe-a8e6-756136815af7,TEIKI-ACC4A6C1,RECEIVING,定期清掃,定期清掃,26000.0,2,シャンティーあやめ池,41000336,ハウズ大阪,"水曜日以外
2021.8月より年3回（4.8.12）→2回（2.8月）",-,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-
d7e92dad-f688-4570-98dd-27e8c03050b3,TEIKI-65660A60,RECEIVING,定期清掃,定期清掃,35910.0,3,プランメゾン八尾Ⅱ番館,41000337,ハウズ大阪,作業月変更年6→3回（4.8.12）,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
38c33f00-9145-4ebd-abb5-0391b37926e4,TEIKI-EAD619AB,RECEIVING,定期清掃,定期清掃,21000.0,4,ロイヤルスクウェア福島,41000411,ハウズ大阪,"（木曜×）
5.8.11.2年4回",-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
0c4d9401-949b-4d1f-811b-a32cd989486e,TEIKI-723D3A8F,RECEIVING,定期清掃,定期清掃,21900.0,1,シーズ森ノ宮南,41000418,ハウズ大阪,,-,-,-,-,-,-,-,-,⚫︎,-,-,-
32605972-0265-4675-90f5-3c61271ace5b,TEIKI-6B46E403,RECEIVING,定期清掃,定期清掃,81225.0,3,アドリーム交野,41000476,ハウズ大阪,"（ホワイトボード）
偶数月→4.8.12月（年3回へ）Ｈ30.12月より",⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
81829e7a-10f0-4b33-b879-33235ed255b0,TEIKI-69369C54,RECEIVING,定期清掃,定期清掃,94692.0,6,コムズシティ野江団地,41000492,ハウズ大阪,水木,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎
6f04e5d4-0113-4fc1-854d-fc819fc88bd7,TEIKI-86B86B5A,RECEIVING,定期清掃,定期清掃,52048.0,6,コムズシティ野江Ａ棟,41000493,ハウズ大阪,金曜×,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
35aa2121-45c7-44e0-a72a-e0b9aa0331a0,TEIKI-098056DC,RECEIVING,定期清掃,定期清掃,40000.0,3,コムズシティ野江Ｂ棟,41000494,ハウズ大阪,2020.9月より変更,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-
92632f6d-9146-45f8-a0c4-8a91bae58c5f,TEIKI-47254BBF,RECEIVING,定期清掃,定期清掃,70000.0,4,セレナハイム新大宮セントラルステージ,41000537,ハウズ大阪,,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
2ef7d117-f66e-45b6-b16d-0a6e7b0f167f,TEIKI-EB98EAB3,RECEIVING,定期清掃,定期清掃,27000.0,6,セレッソコート与力町公園アーバンズ,41000551,ハウズ大阪,"（木曜×）
Ｈ30.4月～",⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
d745fd5a-8d9e-4fcf-856d-e0bba42f7739,TEIKI-0FAD2A31,RECEIVING,定期清掃,定期清掃,30000.0,2,セレッソコート四天王寺夕陽ヶ丘,41000636,ハウズ大阪,作業確認,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
a1a755db-6f09-4fa4-a67f-1bd00a7bb9a8,TEIKI-C5C45E3F,RECEIVING,定期清掃,定期清掃,88749.0,2,ダイアパレス枚方山田池公園,41000650,ハウズ大阪,（月水木）,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-
b6958b1e-868b-4fa3-9e89-e591a608180d,TEIKI-686BBB2C,RECEIVING,特別清掃,特別清掃,38000.0,1,ダイアパレス枚方山田池公園,41000650,ハウズ大阪,（月水木）,-,-,-,-,-,-,-,-,-,-,⚫︎,-
5cfa2db1-a39d-45dd-b6ef-daceb8d74a5b,TEIKI-97BAD371,RECEIVING,定期清掃,定期清掃,50000.0,6,西長堀パーク・ホームズ,41000686,ハウズ大阪,火曜×　　2024.6月～,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
131d318f-fb38-413f-bfb6-8cf656bb1af6,TEIKI-16AB59B6,RECEIVING,特別清掃,特別清掃,21000.0,1,西長堀パーク・ホームズ,41000686,ハウズ大阪,火曜×　　2024.6月～,-,-,-,-,-,-,-,-,⚫︎,-,-,-
028b7ed3-3652-4d3c-9663-226fe5a898fb,TEIKI-8DE68253,RECEIVING,定期清掃,定期清掃,55156.0,3,ディアステージ小阪,41000714,ハウズ大阪,"（月水木は8－15・火10／17・金9－16：00）
Ｈ29.4月より年3回へ4.8.12",⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
8f1fbdaf-72d8-44c0-aeb9-302d23926a64,TEIKI-1592535E,RECEIVING,定期清掃,定期清掃,250000.0,3,コムズシティ野江Ｃ棟,41000762,ハウズ大阪,"（報告書に管理事務所入れる）
奇数月→4.8.12年3回へ変更になりました。",⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
702f0592-01ee-45dd-9055-9fcc416bf647,TEIKI-04A872FE,RECEIVING,定期清掃 2,定期清掃,348000.0,1,コムズシティ野江Ｄ棟,41000763,ハウズ大阪,"2023.6月￥348000
2021.6月あり（2021.6大規模の為作業なし）",-,-,⚫︎,-,-,-,-,-,-,-,-,-
7a3977dc-98b2-4f05-b5f4-fb2188d76f7d,TEIKI-18F00088,RECEIVING,定期清掃,定期清掃,30000.0,2,プロパレス南巽サンパティーク,41000813,ハウズ大阪,,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-
ef520efa-b963-4df6-9f73-09c948069f01,TEIKI-91CDC9E8,RECEIVING,定期清掃,定期清掃,55575.0,12,南門真ハイライフ,41000830,ハウズ大阪,,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
d13ce720-6e2a-43a4-8dd2-0e14eb8dacbc,TEIKI-66FC0C92,RECEIVING,特別清掃（共用照明器具・ガラス）,特別清掃（共用照明器具・ガラス）,76500.0,2,南門真ハイライフ,41000830,ハウズ大阪,特別清掃（共用照明器具・ガラス）項目入力する,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
436e7937-4b29-4f17-b7b8-d8f7e9ae76f2,TEIKI-65F65FA1,RECEIVING,特別清掃（各階外廊下）,特別清掃（各階外廊下）,190665.0,3,南門真ハイライフ,41000830,ハウズ大阪,特別清掃（各階外廊下）項目入力する,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
ffa667fb-5ed6-45d4-8f6e-92b7a4592ee0,TEIKI-2C535ACB,RECEIVING,定期清掃,定期清掃,39000.0,3,プロパレス千林大宮レチェンテ,41000832,ハウズ大阪,2024.9月～,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-
a94a0703-6e86-4f2c-98fa-1fc07030a485,TEIKI-616CDA9F,RECEIVING,定期清掃,定期清掃,49590.0,2,ジュエリアス枚方光善寺,41000893,ハウズ大阪,2.5.8.11→5.11へ（Ｈ31.5月より）,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
ed83cd1f-db1d-44ea-b0df-a48702151e06,TEIKI-8D2A0CCD,RECEIVING,定期清掃,定期清掃,14000.0,2,シーズ天王寺真田山,41000902,ハウズ大阪,2024.10月～,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-,-
ab656105-3a26-4ada-9d37-e1749221a278,TEIKI-EE7FBB12,RECEIVING,定期清掃 1,定期清掃,300000.0,4,淀屋橋アップルタワーレジデンス,41000906,ハウズ大阪,"2024.7月～
工事作業無し",⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-
880e652c-8172-47bc-990e-1006be3acaea,TEIKI-8E4C2308,RECEIVING,定期清掃 2,定期清掃,240000.0,1,淀屋橋アップルタワーレジデンス,41000906,ハウズ大阪,"2024.10月～
工事作業無し",-,-,-,-,-,-,⚫︎,-,-,-,-,-
f88b2bc4-57d6-488f-9431-5b69c0c8a49a,TEIKI-F3BE0EBB,RECEIVING,定期清掃,定期清掃,40000.0,2,ハイマート夕陽ヶ丘　　火水金,41000918,ハウズ大阪,マルク,-,-,-,⚫︎,-,-,-,-,⚫︎,-,-,-
4ebf9a86-e061-475b-b72e-d380ba414770,TEIKI-663D9F0B,RECEIVING,定期清掃6.12月,定期清掃6.12月,42750.0,2,プロパレス寝屋川フェルティール,41000930,ハウズ大阪,,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
92d358f9-d790-40a3-9a10-f45b2bef14a9,TEIKI-ABCBD279,RECEIVING,定期清掃,定期清掃,33000.0,3,セレッソコート梅田リーベンシティ,41000959,ハウズ大阪,火曜日指定　自社,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎
4c25096c-6d3c-4e81-bbdc-f0c73b571167,TEIKI-211558CB,RECEIVING,特別清掃Ⅰ,特別清掃Ⅰ,1800.0,2,セレッソコート梅田リーベンシティ,41000959,ハウズ大阪,"火曜日指定　自社
管理室",-,-,-,-,-,-,-,⚫︎,-,-,-,⚫︎
1712d67f-026b-433d-b536-9c90002b53e8,TEIKI-F571EF0F,RECEIVING,特別清掃Ⅱ,特別清掃Ⅱ,1200.0,1,セレッソコート梅田リーベンシティ,41000959,ハウズ大阪,"火曜日指定　自社
管理室内トイレ",-,-,-,-,-,-,-,⚫︎,-,-,-,-
c3ed9475-5466-4542-bc21-8c113c4cd8e2,TEIKI-43E130E9,RECEIVING,定期清掃,定期清掃,43000.0,2,朝日プラザ高津Ⅲ,41001116,ハウズ大阪,年2回3.9月,-,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎
d9e635a8-c82f-4d8f-9661-5fe1a1be916c,TEIKI-8A61E170,RECEIVING,定期清掃,定期清掃,36000.0,2,プレサンス西長堀パークプレイス,41001121,ハウズ大阪,（水土×）,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
d6541c0b-856c-4554-ab1e-c01afd7d8a8a,TEIKI-BBFC4F96,RECEIVING,定期清掃,定期清掃,43000.0,3,リベ・グラート平城山ステーションフロント,41001154,ハウズ大阪,,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
da182df6-1ab0-4da4-b7a3-1ed586737934,TEIKI-EDCD30E6,RECEIVING,定期清掃,定期清掃,220000.0,1,京橋南コーポ,41001170,ハウズ大阪,7月➡12月へ変更になりました。（ＨＺ小森様より）,-,-,-,-,-,-,-,-,⚫︎,-,-,-
66cbee39-e3ed-4497-9c2c-4bdae1b39a46,TEIKI-0BAD8FF2,RECEIVING,定期清掃Ⅰ,定期清掃Ⅰ,13000.0,3,ダイアパレス南森町,41001200,ハウズ大阪,"（エントランス）
2026.10～年4回➡年3回へ2.6.10月",-,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-
a24a235f-0def-4385-9d9c-4864decf50df,TEIKI-5DF075A2,RECEIVING,定期清掃Ⅱ,定期清掃Ⅱ,27000.0,2,ダイアパレス南森町,41001200,ハウズ大阪,"（ＥＶホール）
2.6月",-,-,⚫︎,-,-,-,-,-,-,-,⚫︎,-
6505b0a3-6eac-44d2-b569-af90891c63f3,TEIKI-23291EF8,RECEIVING,定期清掃Ⅲ,定期清掃Ⅲ,30000.0,2,ダイアパレス南森町,41001200,ハウズ大阪,"（ガラス）
4.10月",⚫︎,-,-,-,-,-,⚫︎,-,-,-,-,-
b6437c9e-1eb9-4419-9731-0032d2a95356,TEIKI-B1E9FFA0,RECEIVING,定期清掃Ⅳ,定期清掃Ⅳ,35000.0,1,ダイアパレス南森町,41001200,ハウズ大阪,"（剥離）
10月",-,-,-,-,-,-,⚫︎,-,-,-,-,-
7b23beff-a04f-40d3-93c1-18763b23b650,TEIKI-87F10995,RECEIVING,定期清掃,定期清掃,43000.0,4,レジオン大阪城公園,41001237,ハウズ大阪,2024.8月～,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
5abbfc19-5e01-466d-b1cf-485d1b9c076f,TEIKI-8C94F409,RECEIVING,定期清掃,定期清掃,80000.0,6,クレアシティ布施,41001274,ハウズ大阪,"（木以外）
年6偶数月（Ｈ28.6月よりコミュニティー請求）特掃ＨＺ請求",⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-,⚫︎,-
3cefabcf-8600-49af-a252-4cfdc3f35756,TEIKI-1A2BD5DC,RECEIVING,定期清掃,定期清掃,30000.0,2,ネオハイツ生駒,41001285,ハウズ大阪,,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
bcac947a-d4bd-4e8e-ad04-bee80aaf59c8,TEIKI-63312845,RECEIVING,定期清掃,定期清掃,22000.0,2,ニューハイツ幸町,41001289,ハウズ大阪,,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-
c347ecba-aa11-4bf4-b609-eaad0c56cb2a,TEIKI-389DE0FB,RECEIVING,定期清掃,定期清掃,48000.0,3,京橋第2コーポ,41001397,ハウズ大阪,,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎
89a5eabe-1887-4c74-a67c-7d7b4190e099,TEIKI-46A198D6,RECEIVING,定期清掃,定期清掃,22000.0,12,小阪パークハイツ,41001405,ハウズ大阪,"（第三土曜理事会前の木曜日）
2019.7月～",⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
7b9a322c-5099-4be0-8cb5-254c5575cb69,TEIKI-3E4BE234,RECEIVING,定期清掃,定期清掃,20000.0,4,都島パークホームズ,41001425,ハウズ大阪,"年1回剥離あり　自社作業
アプローチ．エントランス．風除湿　2027.1開始",⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-
4a85985a-5b6e-4bc7-b202-4521da0a96ce,TEIKI-9ABD3809,RECEIVING,定期清掃Ⅰ,定期清掃Ⅰ,52000.0,3,エルザグレース堀江タワー,41001470,ハウズ大阪,マルク,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,-
c4595911-5669-4771-b62e-a819776111d7,TEIKI-EAFE972E,RECEIVING,定期清掃Ⅱ,定期清掃Ⅱ,60000.0,2,エルザグレース堀江タワー,41001470,ハウズ大阪,マルク,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
feba6321-85f0-4ee0-bbbb-5d25e536c946,TEIKI-F05B60F3,RECEIVING,定期清掃Ⅳ,定期清掃Ⅳ,300000.0,1,エルザグレース堀江タワー,41001470,ハウズ大阪,マルク,-,-,-,-,-,-,-,-,⚫︎,-,-,-
f8e6b6be-87e7-4803-9aaf-ad7b8b71f467,TEIKI-E90A50B5,RECEIVING,定期清掃,定期清掃,34000.0,1,グランドシーズ心斎橋Ⅲ,41001486,ハウズ大阪,,-,-,-,-,-,-,-,-,⚫︎,-,-,-
3ef1e5c5-e86d-439e-9fb3-686049aac369,TEIKI-890DDB93,RECEIVING,定期清掃,定期清掃,30000.0,1,グランドシーズ心斎橋,41001493,ハウズ大阪,,-,-,-,⚫︎,-,-,-,-,-,-,-,-
fa732616-19d0-4f77-88e7-1a7bdcab49b3,TEIKI-B79677CD,RECEIVING,定期清掃Ⅰ,定期清掃Ⅰ,116000.0,4,ライラ大和田,41001499,ハウズ大阪,2021.8月開始,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-,-,⚫︎,-
f3ab2a34-234c-433c-b2cb-1093ef09414f,TEIKI-1A4B6DBB,RECEIVING,定期清掃Ⅱ,定期清掃Ⅱ,15000.0,2,ライラ大和田,41001499,ハウズ大阪,2021.11月開始,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-,-
6a876d41-a78f-4111-b007-f71e15b2ecf9,TEIKI-99F515D6,RECEIVING,定期清掃,定期清掃,45000.0,3,セレッソコート真田山アクティア,41001579,ハウズ大阪,月木×,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-,-,-
a3874259-977c-4c3b-affc-fd00fe4064bc,TEIKI-7A68D765,RECEIVING,定期清掃,定期清掃,45000.0,2,ル・グランデ上町台,41001590,ハウズ大阪,2023.12月より,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
28cd3aa9-1f71-4ae1-bfb9-0f7387daba81,TEIKI-AC857CA1,RECEIVING,定期清掃,定期清掃,48000.0,2,ル・グランデ梅田東,41001599,ハウズ大阪,,-,-,-,-,⚫︎,-,-,-,-,-,⚫︎,-
4cb353e3-dee3-4da8-b95b-ae0262645743,TEIKI-CDB4C5FC,RECEIVING,定期清掃,定期清掃,0.0,2,グランドシーズ大正,41001601,ハウズ大阪,2023.12開始,-,-,⚫︎,-,-,-,-,-,⚫︎,-,-,-
74a940a1-0542-4f01-bc61-ffeee6c76f02,TEIKI-C307828B,RECEIVING,定期清掃,定期清掃,50000.0,3,ル・グランデ城東中央,41001604,ハウズ大阪,,-,-,⚫︎,-,-,-,⚫︎,-,-,-,⚫︎,-
160d6ea8-9b0d-48d4-a682-aee694cae061,TEIKI-CA33B525,RECEIVING,定期清掃Ｉ,定期清掃Ｉ,37000.0,12,ダイアパレス西天満,41001610,ハウズ大阪,第2土曜,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎,⚫︎
7a837418-e137-44d0-b85d-4b1be746e23c,TEIKI-A7A999FD,RECEIVING,定期清掃Ⅱ,定期清掃Ⅱ,10000.0,1,ダイアパレス西天満,41001610,ハウズ大阪,第2土曜,-,-,-,-,-,-,⚫︎,-,-,-,-,-
